corporate_number,name,location,postal_code,status,update_date,founded_year,都道府県,longitude,latitude
3011101105543,株式会社ＺｉＤｉ,東京都新宿区西新宿３丁目３番１３号西新宿水間ビル６階,1600023.0,,2023-12-19 00:00:00+09:00,2023,東京都,139.692841,35.685883
3020005016227,特定非営利活動法人市民健康長寿ネット研究所,神奈川県横浜市都筑区茅ケ崎中央２３−１１ＯＳセンター南ビル６Ｆ,2240032.0,,2023-12-19 00:00:00+09:00,2023,神奈川県,139.571487,35.543171
4010501044961,株式会社シーファイブ,東京都荒川区西日暮里５丁目２１番７号プルミエールビル４階,1160013.0,,2023-12-21 00:00:00+09:00,2019,東京都,139.767776,35.731739
5010501044853,株式会社シートス,東京都荒川区西日暮里５丁目２１番７号プルミエールビル４階,1160013.0,,2023-12-21 00:00:00+09:00,2019,東京都,139.767776,35.731739
6010001233419,次世代海洋調査株式会社,東京都千代田区岩本町２丁目１１番３号,1010032.0,,2023-12-21 00:00:00+09:00,2023,東京都,139.776733,35.69389
7010401179335,ｓｉｍｐｌｉｎｅ株式会社,東京都港区高輪２丁目１４番１７号,1080074.0,,2023-12-21 00:00:00+09:00,2023,東京都,139.737991,35.635578
8080101024420,株式会社カデットフロンティア,静岡県御殿場市保土沢１１５７番地の５４４,4120046.0,,2023-12-22 00:00:00+09:00,2023,静岡県,138.888596,35.298058
8430001078068,株式会社ＫＯＯ,北海道小樽市若松２丁目５番１４号,470017.0,,2023-12-22 00:00:00+09:00,2019,北海道,141.009155,43.184017
1011501030153,株式会社ジキルコレクション,東京都荒川区町屋８丁目１４番１３−３０２号,1160001.0,,2023-12-25 00:00:00+09:00,2023,東京都,139.786484,35.748386
1040001118588,株式会社ＳＩＶＡクリエイション,千葉県松戸市八ケ崎１丁目３９−２,2700023.0,,2023-12-25 00:00:00+09:00,2021,千葉県,139.935379,35.820683
7010403031543,合同会社ＨｉｖｅＭｉｎｄｓ,東京都港区南青山２丁目２番１５号,1070062.0,,2023-12-25 00:00:00+09:00,2023,東京都,139.724106,35.67149
1100005013102,一般社団法人野生動物総合対策センター共生,長野県北佐久郡御代田町大字草越１７９番地１４,3890202.0,,2023-12-26 00:00:00+09:00,2023,長野県,138.529114,36.311985
4150001026967,株式会社メスキュード奈良,奈良県大和高田市大字吉井１７２番地,6350059.0,,2023-12-26 00:00:00+09:00,2023,奈良県,135.754669,34.483021
7010401156994,株式会社ファルコ,東京都港区三田３丁目３番８号,1080073.0,,2023-12-26 00:00:00+09:00,2020,東京都,139.743301,35.646976
8180003022966,合同会社アシスト,愛知県名古屋市瑞穂区亀城町５丁目３２番地の５・７号室,4670876.0,閉鎖,2023-12-26 00:00:00+09:00,2021,愛知県,136.926117,35.136467
9290003008739,合同会社フルクラム,福岡県福岡市博多区博多駅東３丁目１−２９博多第２ムカヰビル２０２,8120013.0,,2023-12-26 00:00:00+09:00,2019,福岡県,130.425003,33.585869
1120901048546,株式会社櫻舟,大阪府豊中市春日町２丁目１７−９,5600052.0,,2023-12-27 00:00:00+09:00,2023,大阪府,135.468857,34.807407
2430003010760,合同会社インプレス,北海道江別市野幌若葉町３０番地の１０,690831.0,,2023-12-27 00:00:00+09:00,2019,北海道,141.526993,43.082443
3011003012086,渋谷Ｗｅｂ３大学株式会社,東京都渋谷区千駄ヶ谷３丁目３番１４号メゾンブランシュ４０３,1510051.0,,2023-12-27 00:00:00+09:00,2021,東京都,139.705872,35.675556
3011601024466,株式会社トーヨー・ラボ,東京都練馬区高野台１丁目１７番１８号,1770033.0,閉鎖,2023-12-27 00:00:00+09:00,2020,東京都,139.618286,35.744453
6120001220827,株式会社ライコン,大阪府大阪市淀川区西中島４丁目７番７号エスエス新大阪ビルＢ１,5320011.0,,2023-12-27 00:00:00+09:00,2019,大阪府,135.496765,34.726223
6011205002584,一般社団法人日本病院前救急診療医学会,東京都中野区中野２丁目２番３号株式会社へるす出版内,1640001.0,,2023-12-28 00:00:00+09:00,2023,東京都,139.670792,35.702618
7010003038039,合同会社ＳＨＡＭＢＬＥＳ,東京都渋谷区初台１丁目３４番８号モンテピーノデュオ２０４,1510061.0,,2023-12-28 00:00:00+09:00,2022,東京都,139.685822,35.67952
9010403021220,Ｃｈｅｅｓｅ　Ａｇｅｎｔ株式会社,東京都目黒区中目黒３丁目１番５号ＹＫ中目黒ビル６階,1530061.0,,2023-12-28 00:00:00+09:00,2019,東京都,139.701233,35.641834
9020005015520,特定非営利活動法人Ｗｏｒｌｄ　ＡＩ　Ｂｒｏａｄｃａｓｔｉｎｇ　Ｓｔａｔｉｏｎ,神奈川県川崎市川崎区駅前本町１８番１号メルスサイトー７０２,2100007.0,,2023-12-28 00:00:00+09:00,2022,神奈川県,139.699738,35.532867
9122001037703,株式会社ＨＰ企画,大阪府八尾市西弓削２丁目２３８番地,5810035.0,,2023-12-28 00:00:00+09:00,2023,大阪府,135.605896,34.593086
2010001205173,チーターデジタル株式会社,東京都港区虎ノ門４丁目１−１,1050001.0,,2024-01-04 00:00:00+09:00,2019,東京都,139.744537,35.665405
9011501030154,ＤｕａｌＤｅｐｔｈ株式会社,東京都荒川区南千住７丁目１８番６号,1160003.0,,2024-01-04 00:00:00+09:00,2023,東京都,139.797821,35.737759
3010401156172,浜松米穀株式会社,静岡県浜松市中央区高林５丁目３番７号,4300907.0,,2024-01-05 00:00:00+09:00,2020,静岡県,137.735077,34.73151
3020001155160,ウェルグリーン・アイ株式会社,神奈川県川崎市麻生区向原３丁目１５番７号,2150007.0,,2024-01-05 00:00:00+09:00,2023,神奈川県,139.500259,35.620659
3080401024001,株式会社Ｍａｇｉｃ　Ｓｈｉｅｌｄｓ,静岡県浜松市中央区鍛冶町１００−１ザザシティ浜松中央館Ｂ１Ｆ、ＦＵＳＥ,4300933.0,,2024-01-05 00:00:00+09:00,2019,静岡県,137.73027,34.705246
3080401024892,メンローシステムズ株式会社,静岡県浜松市中央区中央２丁目１２番５号中央合同ビル,4300929.0,,2024-01-05 00:00:00+09:00,2021,静岡県,137.738647,34.709602
4040001114948,株式会社Ｔ＆ＴＢｒｏｔｈｅｒｓ,静岡県浜松市中央区和地山３丁目１番７号浜松イノベーションキューブ１１０号,4328003.0,,2024-01-05 00:00:00+09:00,2020,静岡県,137.715637,34.727268
5080401025261,パロアルト株式会社,静岡県浜松市中央区城北３丁目５番１号静岡大学イノベーション社会連携推進機構棟,4328011.0,,2024-01-05 00:00:00+09:00,2021,静岡県,137.717377,34.724934
6010001214492,株式会社ＪＡＰＡＮＤＸ,東京都品川区西五反田３丁目１２番１４号西五反田プレイス２階,1410031.0,,2024-01-05 00:00:00+09:00,2020,東京都,139.714371,35.627369
7011001158852,株式会社ＦＬＹＩＮＧ　ＢＩＲＤＳ,東京都渋谷区道玄坂１丁目１０番８号渋谷道玄坂東急ビル２Ｆ−Ｃ,1500043.0,,2024-01-05 00:00:00+09:00,2023,東京都,139.69873,35.656879
8080401024384,ジェイシルバーズ株式会社,静岡県浜松市中央区砂山町３５５番地の４ハマキョウレックス浜松駅南ビル４階,4300926.0,,2024-01-05 00:00:00+09:00,2020,静岡県,137.73494,34.702221
6021001067228,Ｐ．ＥＮ．Ｓ株式会社,東京都中央区入船１丁目９番８号ピエノアーク入船６階,1040042.0,,2024-01-09 00:00:00+09:00,2019,東京都,139.777954,35.672169
7080401026456,株式会社福いち,静岡県浜松市天竜区山東４４７７番地の４,4313303.0,,2024-01-09 00:00:00+09:00,2023,静岡県,137.816528,34.870647
8180001144597,株式会社ＬＩＡ,愛知県名古屋市東区泉３丁目１７番１０号泉ビル２０１,4610001.0,,2024-01-09 00:00:00+09:00,2021,愛知県,136.920502,35.177109
2290001104117,一瀬汽船株式会社,福岡県福岡市博多区御供所町３番３０−３０３号,8120037.0,,2024-01-10 00:00:00+09:00,2023,福岡県,130.413208,33.596119
5080401024073,ＡＭＩＴＥ株式会社,静岡県浜松市中央区伊左地町３４４１番地,4311111.0,,2024-01-10 00:00:00+09:00,2020,静岡県,137.672089,34.742989
7080401024105,株式会社桐屋印刷,静岡県浜松市中央区米津町１１８１番地,4328056.0,,2024-01-10 00:00:00+09:00,2020,静岡県,137.716019,34.675129
7180001142420,株式会社Ｍｉｒｅｒｅｖ,静岡県浜松市中央区若林町１３０８番地１,4328051.0,,2024-01-10 00:00:00+09:00,2020,静岡県,137.705032,34.690689
8021001080831,株式会社Ｏｃｅａｎｉｃ　Ｃｏｎｓｔｅｌｌａｔｉｏｎｓ,神奈川県鎌倉市御成町８番２８号,2480012.0,,2024-01-10 00:00:00+09:00,2023,神奈川県,139.547867,35.317772
2120001235886,株式会社レーヴ,大阪府大阪市中央区内本町１丁目２番１４号秀和ビル１０階,5400026.0,,2024-01-11 00:00:00+09:00,2021,大阪府,135.516785,34.683285
5010001218569,株式会社インダストリー・ワン,東京都中央区京橋１丁目１３番１号,1040031.0,,2024-01-11 00:00:00+09:00,2021,東京都,139.772614,35.677784
2010103001909,合同会社ＤＡＮＢＥＥ,東京都八王子市南大沢２丁目２１６−１１−２０３,1920364.0,,2024-01-12 00:00:00+09:00,2022,東京都,139.386154,35.608913
2080401024051,ＳＴＡＲＳ　Ｓｐａｃｅ　Ｓｅｒｖｉｃｅ株式会社,静岡県浜松市中央区上石田町１００,4350001.0,,2024-01-12 00:00:00+09:00,2019,静岡県,137.790482,34.758366
2080401025058,Ｈａｎａ企画株式会社,静岡県浜松市中央区和田町８５番３号,4350016.0,,2024-01-12 00:00:00+09:00,2021,静岡県,137.775101,34.721249
2130001065127,京都新生速記株式会社,京都府京都市下京区烏丸通仏光寺下る大政所町６８０−１,6008413.0,,2024-01-12 00:00:00+09:00,2019,京都府,135.759567,35.001915
3130001073046,株式会社Ｗｏｒｌｄ　Ｔｏｍａｔｏ,沖縄県南城市佐敷字新里５５５番地９・２階,9011412.0,,2024-01-12 00:00:00+09:00,2022,沖縄県,127.773788,26.173496
4050003006291,合同会社むすび,茨城県かすみがうら市中志筑２４８２番地１,3150075.0,,2024-01-12 00:00:00+09:00,2021,茨城県,140.228363,36.178627
4080401025733,株式会社ミダックライナー,静岡県浜松市中央区有玉南町２１６３番地,4313122.0,,2024-01-12 00:00:00+09:00,2022,静岡県,137.743546,34.751057
5010401147475,株式会社ＫＯＣＨＩ,東京都港区三田３丁目９−１１ランドル高輪ゲートウェイ７Ｆ,1080073.0,,2024-01-12 00:00:00+09:00,2019,東京都,139.740723,35.641182
5080401024478,株式会社ＲＥＰ．２３,静岡県浜松市中央区豊町７５０番地の１,4313101.0,,2024-01-12 00:00:00+09:00,2020,静岡県,137.804123,34.779945
5080401026771,静西電設株式会社,静岡県浜松市中央区小池町２８１９番地の２,4350056.0,,2024-01-12 00:00:00+09:00,2023,静岡県,137.754486,34.738163
6020001130524,株式会社Ｂｉｒｔｈ,東京都町田市つくし野３丁目１６番地３６,1940001.0,,2024-01-12 00:00:00+09:00,2019,東京都,139.480927,35.518967
8260003003215,株式会社デルタテック,岡山県倉敷市二日市３７４番地,7100042.0,,2024-01-12 00:00:00+09:00,2020,岡山県,133.792953,34.590168
6010401167142,株式会社虎岩インテリアデザイン事務所,東京都港区北青山３丁目３−４栄屋ビル１Ｆ,1070061.0,,2024-01-15 00:00:00+09:00,2022,東京都,139.714828,35.668293
1010401170497,株式会社ディーエイチシー,東京都港区南麻布２丁目７番１号,1060047.0,,2024-01-16 00:00:00+09:00,2022,東京都,139.736694,35.647701
5010001236661,株式会社東京国際コンサルティング,東京都中央区銀座１丁目１２−４Ｎ＆ＥＢＬＤ．７階,1040061.0,,2024-01-16 00:00:00+09:00,2023,東京都,139.770126,35.674221
5040001124005,株式会社Ｐｌａｙ　Ｌｉｆｅ　Ｓｔｕｄｉｏ,東京都千代田区神田錦町３丁目７番２号東京堂錦町ビル７階,1010054.0,,2024-01-16 00:00:00+09:00,2022,東京都,139.759201,35.692181
6010403024151,ニューホライズンコレクティブ合同会社,東京都港区新橋１丁目７番１号近鉄銀座中央通りビル,1050004.0,,2024-01-16 00:00:00+09:00,2020,東京都,139.76091,35.666885
6012701015781,ＩＮＳＰＩＲＥ　Ｊａｐａｎ株式会社,東京都小平市学園西町３丁目１４番３号,1870045.0,,2024-01-16 00:00:00+09:00,2020,東京都,139.47226,35.725094
6050001048499,ＳＥＥＳＥ株式会社,茨城県つくば市梅園２丁目１番１５号スプリングテックつくばビル４０１,3050045.0,,2024-01-16 00:00:00+09:00,2020,茨城県,140.14267,36.059502
9010001201422,株式会社ＤａｔａＣｕｒｒｅｎｔ,東京都港区虎ノ門２丁目６番１号虎ノ門ヒルズステーションタワー３６階,1050001.0,,2024-01-16 00:00:00+09:00,2019,東京都,139.74733,35.667068
4010101014877,株式会社Ｃｏｎｔｉｎｕｅ,東京都八王子市久保山町２丁目４６番地２、４−４０１,1920023.0,,2024-01-17 00:00:00+09:00,2021,東京都,139.356613,35.685692
4021001079019,株式会社湘南薬品,神奈川県藤沢市鵠沼石上２丁目１番１７号,2510025.0,,2024-01-17 00:00:00+09:00,2023,神奈川県,139.48616,35.334175
6010403024837,株式会社ＷＯＲＫＳ＆ＣＯ．,東京都港区新橋３丁目１８−５難波ビル３Ｆ,1050004.0,,2024-01-17 00:00:00+09:00,2021,東京都,139.757233,35.665028
6011001133195,株式会社ブランジスタメディア,東京都渋谷区桜丘町２０番４号,1500031.0,,2024-01-17 00:00:00+09:00,2020,東京都,139.701035,35.654781
7010005030019,一般社団法人ＢＰＭコンソーシアム,東京都文京区小石川１丁目３番２３号,1120002.0,,2024-01-17 00:00:00+09:00,2019,東京都,139.753067,35.709435
6012401038570,アロカ株式会社,東京都武蔵野市中町１丁目２０番８号,1800006.0,,2024-01-18 00:00:00+09:00,2021,東京都,139.562714,35.703949
9010501051648,株式会社エクスバリュー,東京都台東区雷門２丁目１８−１６ザ・シティ浅草雷門７階,1110034.0,,2024-01-18 00:00:00+09:00,2023,東京都,139.796799,35.710255
1011001137837,株式会社テレシー,東京都港区虎ノ門２丁目６番１号虎ノ門ヒルズステーションタワー３６階,1050001.0,,2024-01-19 00:00:00+09:00,2021,東京都,139.74733,35.667068
9011005009637,一般社団法人フィジカルインターネットセンター,東京都中央区晴海１丁目８番１１号晴海トリトンスクエアＹ棟２０階,1040053.0,,2024-01-19 00:00:00+09:00,2022,東京都,139.78183,35.655556
1011001130461,株式会社ＲＥＧＯＯ,神奈川県川崎市宮前区犬蔵２丁目３８−１ランドシティたまプラーザブリティッシュコート６０７,2160011.0,,2024-01-22 00:00:00+09:00,2019,神奈川県,139.560623,35.58572
2370001046904,株式会社クロスリード,宮城県仙台市青葉区本町２丁目１５番１号,9800014.0,,2024-01-22 00:00:00+09:00,2021,宮城県,140.873489,38.264118
8010701037860,日立エナジージャパン株式会社,東京都品川区大崎２丁目１番１号,1410032.0,,2024-01-22 00:00:00+09:00,2019,東京都,139.726501,35.619057
6040001113279,株式会社Ｐａｌｅ　Ｂｌｕｅ,千葉県柏市柏の葉６丁目６−２三井リンクラボ柏の葉１−１０１号室,2770882.0,,2024-01-23 00:00:00+09:00,2020,千葉県,139.942307,35.901291
8010903007447,ＹＡＫＡＮ合同会社,東京都渋谷区恵比寿西２丁目８番４号ＥＸ恵比寿西ビル５階,1500021.0,,2024-01-23 00:00:00+09:00,2022,東京都,139.707535,35.649746
9011801035844,株式会社士道,東京都葛飾区亀有３丁目１３番２亀有鞠子ビル６１４号室,1250061.0,,2024-01-23 00:00:00+09:00,2019,東京都,139.847733,35.763058
4130003006060,Ａｌｌｉａｎｃｅ＆Ｃｏ．合同会社,京都府京都市下京区松原通烏丸西入ル玉津島町２９４,6000000.0,,2024-01-24 00:00:00+09:00,2019,京都府,135.759445,34.999508
6011001145604,ＲｅＧＡＣＹ　Ｉｎｎｏｖａｔｉｏｎ　Ｇｒｏｕｐ株式会社,東京都千代田区神田神保町１丁目２４番１,1010051.0,,2024-01-24 00:00:00+09:00,2022,東京都,139.759415,35.6973
1011101094499,株式会社キックス,埼玉県所沢市北野１丁目６番地の３,3591152.0,,2024-01-25 00:00:00+09:00,2021,埼玉県,139.426697,35.793606
3180001141888,株式会社建人,愛知県名古屋市名東区牧の原３丁目８０２番地ＡＲＫ−ｉｏＴ１−Ｂ,4650072.0,,2024-01-25 00:00:00+09:00,2020,愛知県,136.997467,35.149418
3310001016291,株式会社ｉｔｏｑ,東京都世田谷区砧３丁目５番２号勝吉ビル４階,1570073.0,,2024-01-25 00:00:00+09:00,2019,東京都,139.610901,35.634609
7430003010748,合同会社ブレイク・ログ,北海道小樽市花園４丁目１４番５号,470024.0,閉鎖,2024-01-25 00:00:00+09:00,2019,北海道,140.998184,43.18808
9011001135305,株式会社しんぷりーじー,東京都渋谷区道玄坂１丁目１２番１号渋谷マークシティ２２階,1500043.0,,2024-01-25 00:00:00+09:00,2020,東京都,139.698578,35.658337
1010401149500,インサイトアカデミー株式会社,東京都港区新橋１丁目１２番９号新橋プレイス７階,1050004.0,,2024-01-26 00:00:00+09:00,2019,東京都,139.758774,35.667625
3050001045937,株式会社武翔総合管理,茨城県つくば市谷田部４６９０番地１,3050861.0,,2024-01-26 00:00:00+09:00,2019,茨城県,140.077713,36.03289
5010001200452,株式会社インソースデジタルアカデミー,東京都千代田区神田小川町３丁目２０番地,1010052.0,,2024-01-26 00:00:00+09:00,2019,東京都,139.761047,35.696655
8010401161283,株式会社レスターエンベデッドソリューションズ,東京都港区港南２丁目１０番９号,1080075.0,,2024-01-26 00:00:00+09:00,2021,東京都,139.744659,35.623913
3010401152477,ウインドエナジーパートナーズ株式会社,東京都港区新橋６丁目１３番１０号,1050004.0,,2024-01-29 00:00:00+09:00,2020,東京都,139.753647,35.661659
7010701044296,ウィーメックスヘルスケアシステムズ株式会社,東京都品川区上大崎２丁目１３番３０号,1410021.0,,2024-01-29 00:00:00+09:00,2023,東京都,139.718369,35.634399
9010701038420,株式会社ＭＡＭＥＺ,東京都品川区西五反田３丁目１５−６,1410031.0,,2024-01-29 00:00:00+09:00,2019,東京都,139.713196,35.628059
1010401174457,株式会社プロジェクトカンパニー,東京都港区麻布台１丁目３番１号,1060041.0,,2024-01-30 00:00:00+09:00,2023,東京都,139.740921,35.661549
4010001227926,クレアトゥラ株式会社,東京都港区赤坂４丁目１５番１号赤坂ガーデンシティ１７階,1070052.0,,2024-01-30 00:00:00+09:00,2022,東京都,139.731354,35.674007
6290003014673,ビズメディア合同会社,福岡県福岡市博多区博多駅前１丁目２３番２号ＰａｒｋＦｒｏｎｔ博多駅前１丁目５Ｆ−Ｂ,8120011.0,,2024-01-31 00:00:00+09:00,2023,福岡県,130.418121,33.593727
2011001127135,株式会社ファインズ,東京都港区芝浦１丁目２番１号シーバンスＮ館１９階,1050023.0,,2024-02-01 00:00:00+09:00,2019,東京都,139.756607,35.649799
2410003003849,合同会社ＬＦＣ,秋田県秋田市中通２丁目２番３２号山二ビル７階チャレンジオフィスあきた,100001.0,,2024-02-01 00:00:00+09:00,2023,秋田県,140.124466,39.716454
6430001080736,株式会社ディマイン,北海道札幌市中央区南三条西１０丁目１００１番５号福山南三条ビル７Ｆ,600063.0,,2024-02-01 00:00:00+09:00,2020,北海道,141.342758,43.055599
2040001117226,ＮＹＡ株式会社,千葉県市川市稲荷木３丁目５番１１号,2720024.0,,2024-02-02 00:00:00+09:00,2021,千葉県,139.919922,35.709278
4240001054356,ＧＵＷ株式会社,広島県福山市日吉台２丁目３２番１−９０５号,7210972.0,,2024-02-02 00:00:00+09:00,2019,広島県,133.408768,34.515236
9011001134158,インパクトフィールド株式会社,東京都渋谷区渋谷２丁目１２番１９号,1500002.0,閉鎖,2024-02-02 00:00:00+09:00,2020,東京都,139.707108,35.658543
9180001148936,フィルタス株式会社,愛知県名古屋市中村区椿町１番１６号井門名古屋ビル８階,4530015.0,,2024-02-02 00:00:00+09:00,2021,愛知県,136.879501,35.171856
1110003004985,合同会社モノクローム,新潟県新潟市中央区南笹口１丁目１番３８号コープオリンピア８０８,9500912.0,,2024-02-05 00:00:00+09:00,2023,新潟県,139.065048,37.907513
2360001031675,株式会社未来図,沖縄県那覇市東町９番地１高里ビル２０１,9000034.0,,2024-02-05 00:00:00+09:00,2023,沖縄県,127.674492,26.212513
6011001136462,株式会社キューブフィルム,東京都渋谷区千駄ヶ谷４丁目３−７−５Ｆ,1510051.0,,2024-02-05 00:00:00+09:00,2020,東京都,139.703903,35.679043
5013301044404,株式会社アルシエ,東京都新宿区新宿２丁目１９番１号,1600022.0,,2024-02-06 00:00:00+09:00,2019,東京都,139.707642,35.690884
1130003008571,株式会社ＡＵＮ,京都府京都市伏見区石田森南町７５番地２,6011434.0,,2024-02-07 00:00:00+09:00,2023,京都府,135.803864,34.936523
1180001151096,株式会社リアルドメイト,愛知県名古屋市中村区名駅５丁目３１番１３号シグマケミカル名古屋ビル２０３号室,4500002.0,,2024-02-07 00:00:00+09:00,2022,愛知県,136.890228,35.169006
5011101091542,株式会社ＧＲＡＥＭ,神奈川県相模原市南区古淵２丁目３番２２号プレシス古淵２０１号室,2520344.0,,2024-02-07 00:00:00+09:00,2020,神奈川県,139.416306,35.555504
7010001215201,株式会社プリーズ・ワン,東京都文京区音羽１丁目１７番１１号花和ビル６０６号室,1120013.0,,2024-02-07 00:00:00+09:00,2021,東京都,139.728363,35.716908
7010701040320,匠ｓｏｕｎｄ株式会社,東京都中央区銀座７丁目１３番６号サガミビル２階,1040061.0,,2024-02-07 00:00:00+09:00,2020,東京都,139.764572,35.667824
3020003016534,株式会社エルネット,千葉県市川市市川３丁目２９番７号ＫＳビル４階,2720034.0,,2024-02-08 00:00:00+09:00,2019,千葉県,139.90271,35.736664
8130001076325,アイテクニック株式会社,京都府京都市下京区朱雀宝蔵町４４番地協栄ビル２階京都朱雀スタジオ,6008846.0,,2024-02-08 00:00:00+09:00,2023,京都府,135.740265,34.991261
4010501048392,株式会社ｚｅ　ｆｒｅｅ,東京都渋谷区道玄坂１丁目１６−６二葉ビル８ｂ,1500043.0,,2024-02-09 00:00:00+09:00,2022,東京都,139.697815,35.65659
4430003013126,ブリッジグローバル合同会社,北海道札幌市中央区南三条西１２丁目３２０番地１２札幌森ビル３　３０１号,600063.0,,2024-02-09 00:00:00+09:00,2021,北海道,141.338654,43.055038
6430001090165,株式会社ハピネス・ワン,東京都町田市森野１丁目３６番２号セレステ町田ビル１階２階,1940022.0,,2024-02-09 00:00:00+09:00,2023,東京都,139.444839,35.545769
9120901042772,賛栄株式会社,大阪府大阪市西区九条３丁目１２番１３号,5500027.0,,2024-02-09 00:00:00+09:00,2020,大阪府,135.47052,34.676956
1140001112498,株式会社ＦＡＲＯ,兵庫県尼崎市瓦宮２丁目１２番４１号カーサ・グランデ１０４,6610971.0,,2024-02-13 00:00:00+09:00,2019,兵庫県,135.43837,34.751049
9010401149105,Ｃｌｏｕｄｂａｓｅ株式会社,東京都港区三田３丁目２番８号,1080073.0,,2024-02-13 00:00:00+09:00,2019,東京都,139.742294,35.647224
2370005009964,一般社団法人広報島,宮城県仙台市青葉区上杉２丁目１番１０号仙台ＹＷＣＡビル２Ｆ,9800011.0,,2024-02-15 00:00:00+09:00,2019,宮城県,140.872864,38.273472
5020005014518,司法書士法人小関綜合事務所,神奈川県横浜市港南区上大岡西１丁目６番１号ゆめおおおかオフィスタワー２４階,2330002.0,,2024-02-15 00:00:00+09:00,2020,神奈川県,139.596436,35.408283
1120003022524,合同会社ｒｕｎ,大阪府門真市向島町１２番１２号（１０５号）,5710051.0,,2024-02-16 00:00:00+09:00,2022,大阪府,135.582428,34.747627
5010901052316,株式会社ブランケットクリエイティブ,東京都世田谷区池尻２丁目３２番２号,1540001.0,,2024-02-16 00:00:00+09:00,2023,東京都,139.683136,35.649208
6180001155646,株式会社ブロックス,愛知県名古屋市西区栄生３丁目１５番８号,4510052.0,,2024-02-16 00:00:00+09:00,2023,愛知県,136.872101,35.187946
7011101089601,株式会社ＣｈｅｒｒｙＪａｐａｎ,東京都江東区東砂２丁目９番地３号,1360074.0,,2024-02-16 00:00:00+09:00,2019,東京都,139.84227,35.683163
9030001146145,ハツソク株式会社,埼玉県川口市金山町１２−１−２階,3320014.0,,2024-02-16 00:00:00+09:00,2022,埼玉県,139.720261,35.796597
2010001219735,ｎａｅ株式会社,東京都港区虎ノ門１丁目１７−１虎ノ門ヒルズビジネスタワー１５階,1050001.0,,2024-02-19 00:00:00+09:00,2021,東京都,139.749924,35.667774
5370005010077,バウンダリ行政書士法人,東京都千代田区有楽町１丁目６番３号日比谷頴川ビル,1000006.0,,2024-02-19 00:00:00+09:00,2020,東京都,139.760651,35.673973
3011001130988,株式会社鉄人エンタープライズ,東京都目黒区碑文谷５丁目１５番１号,1520003.0,,2024-02-20 00:00:00+09:00,2019,東京都,139.681747,35.621529
3011703003161,ＴｅｒａＳｏ合同会社,東京都港区南青山３丁目１番３６号青山丸竹ビル６階,1070062.0,,2024-02-20 00:00:00+09:00,2022,東京都,139.715881,35.668217
9120001236721,株式会社エビス,大阪府大阪市天王寺区真田山町２番２号東興ビル８階,5430015.0,,2024-02-20 00:00:00+09:00,2021,大阪府,135.530167,34.670643
6020001137536,Ｃｏａｌｉｔｉｏｎ株式会社,東京都目黒区東山３丁目７番１１号大橋会館オフィスｒｏｏｍ２０４,1530043.0,,2024-02-21 00:00:00+09:00,2020,東京都,139.687424,35.649673
7290005017368,一般社団法人九州広域行政事務支援機構,福岡県福岡市博多区博多駅中央街５−１１,8120012.0,,2024-02-21 00:00:00+09:00,2019,福岡県,130.422241,33.589432
8010001229183,株式会社Ｔ２,東京都千代田区内幸町２丁目２番３号日比谷国際ビル,1000011.0,,2024-02-21 00:00:00+09:00,2022,東京都,139.754822,35.670513
5010701036997,Ａｌｌｇａｎｉｚｅ　Ｊａｐａｎ株式会社,東京都渋谷区広尾１丁目３番１号,1500012.0,,2024-02-22 00:00:00+09:00,2019,東京都,139.712082,35.649033
6100001033628,株式会社Ａｌｕｍｎｏｔｅ,東京都千代田区内幸町２丁目１番６号日比谷パークフロント１９Ｆ,1000011.0,,2024-02-22 00:00:00+09:00,2020,東京都,139.753799,35.671448
6180301035390,Ｔイノベーション株式会社,愛知県岡崎市大平町字出口３２番地,4440007.0,,2024-02-22 00:00:00+09:00,2021,愛知県,137.197006,34.938572
1380001033010,株式会社ユーエフピー,福島県福島市舘ノ前２２番地の２高橋ビル２階東,9608224.0,,2024-02-26 00:00:00+09:00,2022,福島県,140.473267,37.760757
5010701041650,株式会社ＧＦＥ,東京都品川区西五反田８丁目１２番５号五反田コーポビアネーズ５０７号室,1410031.0,,2024-02-26 00:00:00+09:00,2021,東京都,139.718643,35.618855
9010401167387,ＫＤＤＩアジャイル開発センター株式会社,東京都港区虎ノ門１丁目１７番１号,1050001.0,,2024-02-28 00:00:00+09:00,2022,東京都,139.749924,35.667774
8040001120463,株式会社リバーズ,東京都江戸川区中葛西１丁目３６番１０号愛幸中葛西マンション５０４,1340083.0,,2024-02-29 00:00:00+09:00,2021,東京都,139.870773,35.670845
6010001201417,株式会社アクシズ,東京都渋谷区渋谷２丁目９番８号日総第２５ビル８０３号室,1500002.0,,2024-03-01 00:00:00+09:00,2019,東京都,139.707016,35.66061
8010001234992,株式会社デンタルコネクト,東京都新宿区西新宿１丁目５番１２号ニューセントラルビル９Ｆ,1600023.0,,2024-03-01 00:00:00+09:00,2023,東京都,139.697891,35.692738
2320001018247,株式会社三忠,大分県大分市中春日町１５番２４号,8700039.0,,2024-03-05 00:00:00+09:00,2021,大分県,131.595001,33.239719
4012401036923,Ｆｕｔｕｒｅ　ＷＩＮＧＳ株式会社,東京都三鷹市牟礼６丁目１４番４−６１９号,1810002.0,,2024-03-05 00:00:00+09:00,2020,東京都,139.57399,35.690132
